Frequency_Hz,Frequency_MHz,20260515_092941,20260515_133100,20260515_134951,20260515_140509,20260521_162959,20260522_135524
76054649.353027344,76.054649353027,8.2980897184093384e-06,3.5662483570944631e-05,2.3339488066020787e-05,2.7434417883315444e-05,2.841308093712394e-05,2.1118515662170679e-05
76054794.311523438,76.054794311523,1.3347258213156946e-05,3.661607039986762e-05,2.3993815860352769e-05,2.4453234445052555e-05,4.1851959000720072e-05,2.7602095371622164e-05
76054939.270019531,76.054939270020,1.3811009152303388e-05,3.1615301424859398e-05,2.8088117484158242e-05,2.4567161414313407e-05,5.4404275505722812e-05,2.8757363742109142e-05
76055084.228515625,76.055084228516,1.2374929808247354e-05,2.9662354713561808e-05,3.498722759677645e-05,2.4849227516493389e-05,4.9649279254604167e-05,2.6899086501566429e-05
76055229.187011719,76.055229187012,1.2286750819056881e-05,3.0757920238261099e-05,2.9429184500814565e-05,2.0572651970543517e-05,3.7532279343351231e-05,2.1619503363463413e-05
76055374.145507812,76.055374145508,1.0162563111803952e-05,3.7354981715726339e-05,2.1508520582200314e-05,2.2610728938858962e-05,2.745760101902172e-05,1.6185200594496348e-05
76055519.104003906,76.055519104004,1.1034091074063973e-05,4.415944755154273e-05,2.3893483136482078e-05,2.4507920275828359e-05,3.2989471461843204e-05,1.8022239066044685e-05
76055664.0625,76.055664062500,9.0605136336777057e-06,3.2681400219837463e-05,2.4864273078238751e-05,2.6006120262959992e-05,3.8885001764430098e-05,2.2504634846097661e-05
76055809.020996094,76.055809020996,8.5026838067868469e-06,2.8454154777696965e-05,2.3843166329076728e-05,2.2932525428026331e-05,3.6860413202435866e-05,2.2514817680502373e-05
76055953.979492188,76.055953979492,7.4196140967903448e-06,3.3362380450672041e-05,2.4663058970918685e-05,1.7787339726319078e-05,2.8405639632860644e-05,2.2669163387698315e-05
76056098.937988281,76.056098937988,1.0295506566700186e-05,3.2449304615402246e-05,2.4916958203394241e-05,2.702409841292066e-05,3.2612934254252986e-05,2.2606385667228083e-05
76056243.896484375,76.056243896484,1.5407810604494705e-05,3.9369953870793694e-05,1.8702097434354765e-05,2.5481221943307898e-05,3.9792233219202035e-05,2.7710856416878269e-05
76056388.854980469,76.056388854980,1.2877661392817925e-05,3.9472974036526089e-05,2.0047719808087975e-05,2.4730805874842029e-05,4.0124318186308882e-05,2.0969648956347409e-05
76056533.813476562,76.056533813477,1.1078938604900206e-05,3.9145965852176326e-05,2.3408432418649428e-05,3.3802575123270743e-05,3.195168706389414e-05,2.0681413099291144e-05
76056678.771972656,76.056678771973,1.1256354602340299e-05,4.6872476310139274e-05,2.9342304215004131e-05,3.6893301704585347e-05,3.2484083700659525e-05,2.3639899179705783e-05
76056823.73046875,76.056823730469,1.3808916276606694e-05,4.424538952755042e-05,3.2566430504260725e-05,2.8662648005410891e-05,4.6688855590861598e-05,1.7097961825054226e-05
76056968.688964844,76.056968688965,1.4770483178252633e-05,3.4242030066082187e-05,2.3184904544837345e-05,2.4629052382852543e-05,4.8352906778949454e-05,2.303172735761074e-05
76057113.647460938,76.057113647461,1.4646443229399319e-05,2.7101543236933756e-05,2.2663784374862939e-05,3.0075273250910545e-05,3.9943502573985053e-05,1.7937252125853023e-05
76057258.605957031,76.057258605957,1.1137624523654197e-05,2.4971952581266114e-05,2.9283661305537502e-05,2.8555307614198481e-05,3.3775916838511213e-05,2.1936373131038221e-05
76057403.564453125,76.057403564453,1.0617007030660276e-05,2.299640005696205e-05,2.5746679574287926e-05,2.222294700533527e-05,3.3781661994148789e-05,2.228991978487624e-05
76057548.522949219,76.057548522949,1.1107168543449183e-05,2.8246340239521145e-05,2.1945091704696395e-05,2.1813583273530724e-05,4.033327484426106e-05,1.8375549625013395e-05
76057693.481445312,76.057693481445,9.8323703649049384e-06,2.5589573533057538e-05,2.2958484247164383e-05,1.8584495338870199e-05,4.0264762676704417e-05,2.1636130433045625e-05
76057838.439941406,76.057838439941,1.0705411499203529e-05,2.7821377294325804e-05,2.2864140369522328e-05,2.038730327295911e-05,4.0815429759456498e-05,2.0327716090808612e-05
76057983.3984375,76.057983398438,1.3405136235396023e-05,2.7156387298738272e-05,2.4774297622148684e-05,2.1010966534108361e-05,3.5014544630803869e-05,1.6683108527762666e-05
76058128.356933594,76.058128356934,1.4475803940916198e-05,2.971474280639583e-05,2.7609578751130939e-05,1.8091856044134989e-05,3.4012469953154421e-05,2.0854272881194367e-05
76058273.315429688,76.058273315430,1.4719100317208853e-05,3.5301902941010704e-05,2.6160445287803199e-05,1.9375213875362611e-05,4.3286941185306827e-05,2.0192290542769076e-05
76058418.273925781,76.058418273926,1.3235364495582931e-05,3.6052006141348639e-05,2.3364825390571075e-05,2.4473426896400941e-05,4.2641621143040039e-05,2.0820346953576794e-05
76058563.232421875,76.058563232422,1.2349864314632746e-05,3.3284112774067044e-05,2.7550466728933837e-05,2.8500085336599618e-05,3.6817877662582981e-05,2.3768139540056342e-05
76058708.190917969,76.058708190918,1.0506145453014812e-05,4.7338501263714462e-05,2.6023358125369473e-05,1.7571016224764701e-05,3.1669399352769581e-05,2.7540367214211167e-05
76058853.149414062,76.058853149414,1.1038403318352414e-05,3.7124290577194019e-05,2.201369981157445e-05,2.1789384704602149e-05,3.0792992977898412e-05,2.1068008126206243e-05
76058998.107910156,76.058998107910,1.1437462158770003e-05,3.3904184494820428e-05,2.3623354935098501e-05,1.9433632943422577e-05,3.8106788791180218e-05,1.9654743334228309e-05
76059143.06640625,76.059143066406,1.6604370482001857e-05,2.795741015181492e-05,2.3422238039684467e-05,1.7025532462276887e-05,5.0036801907808928e-05,1.6205160473907378e-05
76059288.024902344,76.059288024902,1.533654135942225e-05,3.4692686470342727e-05,2.9661871910230074e-05,2.2614131232568609e-05,5.2476925754665049e-05,1.5346905590987018e-05
76059432.983398438,76.059432983398,1.2315252769402131e-05,4.7443960462543509e-05,2.7433999252134704e-05,2.5156821509028912e-05,4.2379648389045243e-05,1.6182177865637582e-05
76059577.941894531,76.059577941895,1.0012585274896027e-05,3.8006415598185838e-05,2.2808429226305109e-05,2.5025668744632558e-05,2.6078666748775281e-05,2.3457844410998809e-05
76059722.900390625,76.059722900391,1.3417166361177464e-05,3.8547994018113401e-05,2.4175055415515457e-05,3.2844129970636737e-05,2.7150916328219478e-05,2.2820285072116702e-05
76059867.858886719,76.059867858887,1.1275339191265825e-05,4.3117560406341098e-05,2.8667640019234606e-05,2.4883074704539601e-05,3.1578543385049658e-05,3.1858429890818729e-05
76060012.817382812,76.060012817383,9.9619142607738789e-06,3.2734206321995887e-05,2.8651271477470994e-05,1.6418043431641182e-05,3.6193284461983791e-05,2.5076893776465943e-05
76060157.775878906,76.060157775879,9.2315015424354685e-06,2.9008348647618477e-05,2.4743731770674509e-05,2.1112491121746082e-05,2.9809432019643433e-05,2.3794596034069427e-05
76060302.734375,76.060302734375,1.1453431243452139e-05,3.4879345405237319e-05,2.4906674901083375e-05,2.1160351961472263e-05,3.4788386987724112e-05,2.9341697510888189e-05
76060447.692871094,76.060447692871,1.3205263279644578e-05,3.639055460511404e-05,1.9770980119334514e-05,2.1155083144601999e-05,4.5797235583437492e-05,2.6443811962953786e-05
76060592.651367188,76.060592651367,1.2377256002461556e-05,2.8845429079067547e-05,2.7269879584409234e-05,1.6431501045540509e-05,4.5348581842373625e-05,2.1280057688965336e-05
76060737.609863281,76.060737609863,1.2035928349206854e-05,2.917488170536307e-05,2.4695249325441393e-05,1.810769813105905e-05,3.6821073933648942e-05,2.4813258509979469e-05
76060882.568359375,76.060882568359,1.2374310102404127e-05,4.5546747013032365e-05,2.3900938383531993e-05,1.6086595530191318e-05,3.6245691489749971e-05,2.182487720438605e-05
76061027.526855469,76.061027526855,1.0017487603202543e-05,4.8495666227869702e-05,2.9971335682374362e-05,1.277699440631926e-05,3.6390595872195169e-05,1.9466682571348519e-05
76061172.485351562,76.061172485352,9.4307811330101166e-06,4.0169667011622999e-05,2.2215457728467725e-05,2.0654682404528636e-05,3.5514260866655608e-05,3.1147458298974568e-05
76061317.443847656,76.061317443848,9.8163025541546852e-06,3.3679323875941563e-05,2.0239132026047803e-05,2.013784745657554e-05,3.9721003919086282e-05,2.4981128589905881e-05
76061462.40234375,76.061462402344,1.3206082593189605e-05,2.9646987552621683e-05,2.0196325645450812e-05,2.1253403408722827e-05,3.6281612686106196e-05,2.0514709655543216e-05
76061607.360839844,76.061607360840,1.4951640924235488e-05,3.0901937867922736e-05,2.2098463764756318e-05,2.3560884706750955e-05,2.8089249514153718e-05,2.4997985692396867e-05
76061752.319335938,76.061752319336,1.2665546348810536e-05,3.4067636442620391e-05,2.7300057963789878e-05,2.2008886517761514e-05,2.4100507009568521e-05,2.6859664614011755e-05
76061897.277832031,76.061897277832,1.0981677880685089e-05,2.6452552746537465e-05,2.7960245548324007e-05,2.2153701492665862e-05,3.5812860799769737e-05,2.5840150408713977e-05
76062042.236328125,76.062042236328,1.2925681650684503e-05,2.5642576128112119e-05,3.2620513107948365e-05,2.8506985604990161e-05,4.0465761777123593e-05,2.3495525989480183e-05
76062187.194824219,76.062187194824,1.5748106081206508e-05,2.0108571549490483e-05,2.3120937482423365e-05,2.9819549247397496e-05,4.1502846200476474e-05,1.8085480753717859e-05
76062332.153320312,76.062332153320,9.7938847932217682e-06,2.4810525929462979e-05,1.8779996075588111e-05,2.4843979475389077e-05,4.2470104417505355e-05,2.2461902322545492e-05
76062477.111816406,76.062477111816,8.3139473967581323e-06,2.7593879590174718e-05,2.029063511222589e-05,2.1464658146454097e-05,3.874810392974662e-05,2.1515898625454295e-05
76062622.0703125,76.062622070312,7.5359374535447544e-06,3.4909065808837486e-05,2.6179630657877152e-05,2.3265388771049582e-05,3.4147339660755004e-05,2.2201944496094084e-05
76062767.028808594,76.062767028809,1.0907724426617224e-05,2.9576999913657922e-05,2.6121254145163369e-05,2.078301085114609e-05,3.7659821062524068e-05,2.0443464115440955e-05
76062911.987304688,76.062911987305,1.3381085595090334e-05,2.5608287665227626e-05,2.2764857470146845e-05,2.8098304305508154e-05,3.346456614198084e-05,2.0126070088461758e-05
76063056.945800781,76.063056945801,1.15713582495123e-05,3.1902603509340484e-05,2.5227243817422687e-05,2.4703423616424749e-05,3.4034809777322975e-05,2.2054067418185654e-05
76063201.904296875,76.063201904297,1.3365769773279768e-05,4.0634799735514707e-05,1.8288146208676634e-05,2.1452949993438343e-05,4.0866626441539231e-05,2.3508826413756295e-05
76063346.862792969,76.063346862793,1.1914685369915702e-05,2.6493544281777911e-05,1.8325235996144425e-05,2.0923003283117779e-05,3.8222710414876775e-05,2.1363007858483729e-05
76063491.821289062,76.063491821289,8.7237092487947546e-06,2.6570972713273303e-05,2.1738745179078071e-05,2.1291673647607081e-05,4.3668014596369851e-05,1.8048032602490607e-05
76063636.779785156,76.063636779785,9.6608042672030857e-06,2.9112295584261377e-05,3.7854217920744377e-05,1.9821133621639448e-05,3.3672774994757441e-05,1.7062796339721315e-05
76063781.73828125,76.063781738281,1.1419393582010535e-05,3.7143999367291429e-05,2.7129015516074666e-05,2.455267859948688e-05,3.2404845730689233e-05,1.6323086651985821e-05
76063926.696777344,76.063926696777,1.1935915145458276e-05,3.2200571827731728e-05,3.1000977007898752e-05,2.6938192304038875e-05,4.8517573700379523e-05,2.0401064580022407e-05
76064071.655273438,76.064071655273,1.0809326328409925e-05,3.2355716545847868e-05,3.132747147757998e-05,2.2995914754416819e-05,3.2757273366867566e-05,1.9854849358183202e-05
76064216.613769531,76.064216613770,1.0609151573295947e-05,4.2447355839685018e-05,2.3538053924912228e-05,2.442243174612619e-05,3.4131732017884353e-05,2.7446590056209352e-05
76064361.572265625,76.064361572266,1.0078394159118255e-05,4.0968188198774122e-05,1.6994272725050643e-05,2.5695168363492558e-05,4.5303891079519487e-05,2.1411176245669164e-05
76064506.530761719,76.064506530762,1.0425677192441447e-05,2.7805340420965796e-05,2.0269716498606365e-05,2.619148184082036e-05,4.9584293360088566e-05,2.6742894862680127e-05
76064651.489257812,76.064651489258,1.2412071807788154e-05,3.4498004152154878e-05,2.4412673070307567e-05,2.4259834855236381e-05,4.1552910034190445e-05,3.0640876994142256e-05
76064796.447753906,76.064796447754,1.1362911863581128e-05,4.0424317977324916e-05,2.6183384716387091e-05,2.3157426873060238e-05,3.456631293197306e-05,2.2133893913499256e-05
76064941.40625,76.064941406250,1.0637249249193816e-05,3.0411099002909624e-05,1.7185541925144946e-05,2.3275060391962156e-05,4.46714194960522e-05,2.2999998581970877e-05
76065086.364746094,76.065086364746,1.0181836115441688e-05,2.7228631423985418e-05,2.4546808357037108e-05,2.1892059196965692e-05,3.6152855803012646e-05,2.4022401070026391e-05
76065231.323242188,76.065231323242,1.1177764460585712e-05,2.7853069408149346e-05,2.7060226204293291e-05,2.5989295546976115e-05,3.5646459756062916e-05,2.234762354039079e-05
76065376.281738281,76.065376281738,1.2299739427531363e-05,3.8059939636974988e-05,2.8097933428075372e-05,1.9722544825412479e-05,3.7231206762354623e-05,2.7869365434632896e-05
76065521.240234375,76.065521240234,1.281895635378194e-05,2.5673957164065563e-05,2.4678123701157854e-05,1.9123525854511637e-05,3.6683339091302469e-05,3.0959224655960995e-05
76065666.198730469,76.065666198730,1.2859132157771207e-05,2.5810671982300071e-05,3.0113488884609395e-05,2.0405212635931288e-05,3.6245654477479572e-05,2.7474096624127707e-05
76065811.157226562,76.065811157227,1.3156438786866493e-05,2.6972317850969681e-05,2.9319137717310979e-05,1.8521839898313653e-05,4.1972276080457937e-05,2.6035216166234049e-05
76065956.115722656,76.065956115723,1.2383792398146583e-05,3.643146538261743e-05,2.3385908389635455e-05,2.1981838367007491e-05,3.1111931587480762e-05,2.6696689555425587e-05
76066101.07421875,76.066101074219,1.2383780263649969e-05,3.5811346219758754e-05,2.5166468476939509e-05,2.2365039258710256e-05,3.2551525908103471e-05,2.2017960875174013e-05
76066246.032714844,76.066246032715,9.7181986374819046e-06,2.9882815374781619e-05,3.2433149552127409e-05,1.8899506245044105e-05,4.2738260653295229e-05,2.0048537192744801e-05
76066390.991210938,76.066390991211,1.1202302953388046e-05,3.4949972261746556e-05,2.2866353443195726e-05,1.9935692786696284e-05,3.2441978634042723e-05,2.2124317988439332e-05
76066535.949707031,76.066535949707,1.0203700398146875e-05,4.154950297140034e-05,2.5843374212925102e-05,1.748999170730814e-05,2.7690133350523631e-05,1.9604493571966857e-05
76066680.908203125,76.066680908203,9.6715262207944198e-06,3.3670504777980179e-05,2.7838665292805625e-05,1.5548790597332095e-05,3.377486955954435e-05,2.2586631357620407e-05
76066825.866699219,76.066825866699,8.2497704993925396e-06,2.9008030010527193e-05,2.41091743847906e-05,2.087951286411282e-05,4.0519258795148725e-05,2.0578662682587683e-05
76066970.825195312,76.066970825195,1.2595195077252123e-05,3.3745766134282578e-05,1.9890058386873232e-05,2.3798050432515014e-05,3.3973287945163083e-05,2.1238233053167794e-05
76067115.783691406,76.067115783691,1.0685062649959122e-05,3.1398639776584121e-05,2.2661533980524266e-05,1.4494657801943033e-05,3.9249284691054703e-05,2.4366275969274285e-05
76067260.7421875,76.067260742188,9.9983771473835002e-06,3.184187506276759e-05,2.7802832015091019e-05,2.121265785546699e-05,4.0892227795822855e-05,2.1861129402118062e-05
76067405.700683594,76.067405700684,1.2151455548996796e-05,2.9928759749707674e-05,2.4860464623407967e-05,1.8593103678192875e-05,3.616004818825885e-05,2.6427314005338729e-05
76067550.659179688,76.067550659180,1.0238363459170901e-05,3.1325448885457954e-05,2.5823868057271944e-05,2.138377961289447e-05,2.9181939213595596e-05,2.028869393712295e-05
76067695.617675781,76.067695617676,1.1190560560311061e-05,3.0149398888105034e-05,2.4936703089264099e-05,2.714721299778413e-05,2.9850117487812495e-05,1.6760882383728732e-05
76067840.576171875,76.067840576172,9.920152526923195e-06,3.2456469182262454e-05,2.3101445264973236e-05,2.9321383366688641e-05,3.6017664391189821e-05,2.1999203409424172e-05
76067985.534667969,76.067985534668,7.4927608877014328e-06,3.3935321973012372e-05,2.4613885125353748e-05,2.3708758072621235e-05,4.3123898331482722e-05,1.7659363737211244e-05
76068130.493164062,76.068130493164,8.7753503654639226e-06,2.9916505175300429e-05,2.4539374075948874e-05,1.7260074068172542e-05,4.8015810432090693e-05,1.8817462195472514e-05
76068275.451660156,76.068275451660,1.0251312940746534e-05,2.778564175007053e-05,1.9687081867198641e-05,1.9553778407683804e-05,4.3521312912516576e-05,1.7028704282852957e-05
76068420.41015625,76.068420410156,1.4009894758293193e-05,2.9260967991833026e-05,2.0167600645500278e-05,2.4348474135145988e-05,3.5001803455291582e-05,2.3715906770084386e-05
76068565.368652344,76.068565368652,1.2429932711269797e-05,3.9013647222437402e-05,2.2826749760180578e-05,2.6519753762490709e-05,3.3784310659313995e-05,2.8953917648629422e-05
76068710.327148438,76.068710327148,1.3058287438360681e-05,4.6317062724974165e-05,2.5713517295951899e-05,2.3008765657169831e-05,3.4474802708375283e-05,3.0276298830557084e-05
76068855.285644531,76.068855285645,1.3595612443419104e-05,3.0992259931901169e-05,1.696412260801288e-05,2.2937671836142902e-05,2.9830667650702313e-05,2.6840325133484311e-05
76069000.244140625,76.069000244141,8.9928017068735067e-06,2.5386652139133189e-05,1.4698085987526932e-05,2.6057858646979938e-05,3.9610418213830491e-05,2.9603033130717849e-05
76069145.202636719,76.069145202637,1.1272235733279219e-05,2.9679549853199523e-05,2.3192994131803422e-05,1.866985923126528e-05,3.9922568231503654e-05,2.8649150082339978e-05
76069290.161132812,76.069290161133,1.1585106219950694e-05,4.3560813036817758e-05,3.1588529020237593e-05,2.0465476334566993e-05,3.3828174570957776e-05,2.2751630418158451e-05
76069435.119628906,76.069435119629,1.1890613578272537e-05,4.6168168390821173e-05,3.0077617160526762e-05,2.2624966900640675e-05,3.4639063452233829e-05,1.9121059549016006e-05
76069580.078125,76.069580078125,1.387554720937351e-05,3.3435628175757065e-05,2.3804671514950041e-05,2.5432811554083694e-05,3.6422943659722105e-05,2.0490367363741829e-05
76069725.036621094,76.069725036621,1.2919337778944014e-05,2.824732483221792e-05,2.4783472346370204e-05,2.3036098291847353e-05,3.8841839960039981e-05,1.8998129666381643e-05
76069869.995117188,76.069869995117,1.1882398070208812e-05,2.9399711056870774e-05,2.4442134717255777e-05,1.9016667323326405e-05,3.7794047482266333e-05,1.8053167519711168e-05
76070014.953613281,76.070014953613,1.5052323167459565e-05,3.6981008324649771e-05,2.8233343740753217e-05,2.0791156891878413e-05,3.6616546218438701e-05,2.2390134073220795e-05
76070159.912109375,76.070159912109,1.3791687016688487e-05,3.0611878576396465e-05,2.5465294978724207e-05,2.8442074943505713e-05,3.3923536331826512e-05,1.7334508416360983e-05
76070304.870605469,76.070304870605,1.1095357911080259e-05,3.3175277113926946e-05,2.4982369771383681e-05,2.1228630518603665e-05,2.9493849902879265e-05,1.9376660416418027e-05
76070449.829101562,76.070449829102,1.0910820771956201e-05,3.7323075350133368e-05,2.8746864057892875e-05,1.9810184611519165e-05,3.080646530178897e-05,2.3082040770160333e-05
76070594.787597656,76.070594787598,9.3650955236092127e-06,2.8848031074350418e-05,3.0083552159972479e-05,1.9958121929447093e-05,3.2350178146585049e-05,1.881859814683757e-05
76070739.74609375,76.070739746094,7.4173220731961187e-06,4.2232340725901098e-05,2.6770458575002406e-05,1.6765282087653013e-05,3.2982886050797007e-05,1.8585001202125729e-05
76070884.704589844,76.070884704590,1.109907422741253e-05,3.1954331523276028e-05,2.064752173559428e-05,2.0987547495946156e-05,3.0027976533250628e-05,2.0715509345652956e-05
76071029.663085938,76.071029663086,1.2963504963836022e-05,3.6116872766273651e-05,2.1200779884261544e-05,2.3902109351883488e-05,3.0027612612623823e-05,1.7912218424460089e-05
76071174.621582031,76.071174621582,1.2467984312894104e-05,3.8725263174888389e-05,3.0756119405342799e-05,2.2819272283048606e-05,4.0535436123124564e-05,2.4115592391064508e-05
76071319.580078125,76.071319580078,9.5807368829491616e-06,3.9664987346463294e-05,2.868518706491511e-05,2.8542762617908516e-05,4.3393092651411258e-05,2.4442291688062034e-05
76071464.538574219,76.071464538574,7.7958877553216276e-06,5.1122979371944873e-05,2.411088586713811e-05,2.691199708213969e-05,4.0377663635003812e-05,2.0731911681403336e-05
76071609.497070312,76.071609497070,1.1447661302194475e-05,4.331650749900135e-05,1.6738723933798543e-05,2.0988197711642983e-05,3.740088863459805e-05,2.3669186025765511e-05
76071754.455566406,76.071754455566,1.6171916788672069e-05,3.7719540115526884e-05,2.0449699707087345e-05,2.3691752647010936e-05,3.9762482862328168e-05,3.0479323567547143e-05
76071899.4140625,76.071899414062,1.6711830055014062e-05,4.8699508894055831e-05,2.1903064645401516e-05,2.0499498361394796e-05,3.793024867265051e-05,2.3501892550389294e-05
76072044.372558594,76.072044372559,1.6411804886405981e-05,5.0111146417748397e-05,2.9029297230291624e-05,2.7236892711118076e-05,3.2664948767647845e-05,2.2445826073307109e-05
76072189.331054688,76.072189331055,1.4111158693593908e-05,3.943349620479031e-05,2.5329061066475045e-05,2.7097417927374059e-05,2.6022035952993122e-05,2.5700464101483082e-05
76072334.289550781,76.072334289551,1.0431312895226839e-05,3.0960888940369274e-05,1.8383446478887028e-05,2.6334453801880926e-05,2.9607433918559273e-05,2.6686566887680937e-05
76072479.248046875,76.072479248047,7.305306552337686e-06,3.0431975108418995e-05,2.4344131767759453e-05,2.3532892648215925e-05,3.4566878485028659e-05,2.722642604564345e-05
76072624.206542969,76.072624206543,1.0423921454529366e-05,3.3515348702401975e-05,2.7278989035813421e-05,1.7814267202845722e-05,3.4534672086022603e-05,1.9924201901439504e-05
76072769.165039062,76.072769165039,1.358468781852814e-05,4.9017023192335668e-05,2.8904869687439255e-05,1.5367583539770887e-05,2.8386902949355743e-05,1.9749632226662367e-05
76072914.123535156,76.072914123535,9.8431081449004042e-06,3.8148482383526395e-05,2.8304628112597177e-05,2.7766370073236109e-05,2.8132543744187138e-05,2.0580155825713677e-05
76073059.08203125,76.073059082031,1.1899857087434547e-05,2.667693742676416e-05,3.1365113287189785e-05,3.2696678104401569e-05,3.2756956468604821e-05,2.1290543085746524e-05
76073204.040527344,76.073204040527,1.087836693452443e-05,2.8597600596571768e-05,3.2481195840301735e-05,2.8841865864334967e-05,4.7000656053194033e-05,2.1955285751470008e-05
76073348.999023438,76.073348999023,1.2545030268721775e-05,3.3525435949400936e-05,3.2916386824603044e-05,3.163307287866745e-05,5.429999781925126e-05,2.3530881168612086e-05
76073493.957519531,76.073493957520,1.1855266064014593e-05,2.8837526444751506e-05,2.7944712049902133e-05,2.8273061287139272e-05,4.3579493240713339e-05,2.3849202427307879e-05
76073638.916015625,76.073638916016,9.1433564242085563e-06,3.3557105569755395e-05,2.3167758552423796e-05,2.1998444418290876e-05,3.8744683364813155e-05,2.4158653560180226e-05
76073783.874511719,76.073783874512,1.3360211524530475e-05,3.2027137501272653e-05,2.04363698943839e-05,1.9875321441251951e-05,3.4339710789451261e-05,2.2601407248136394e-05
76073928.833007812,76.073928833008,1.3455723738786607e-05,2.9846599327281757e-05,2.117895031336764e-05,2.4676549791272528e-05,3.0066453352865875e-05,2.255498012686444e-05
76074073.791503906,76.074073791504,1.3533752079808181e-05,3.2439089544387332e-05,2.7887563411568389e-05,2.1564632082775035e-05,4.1426479942347461e-05,2.0474822355909393e-05
76074218.75,76.074218750000,1.2134229376867704e-05,3.3279416942450723e-05,2.3165688859645727e-05,1.9879631678235805e-05,4.0655831179512217e-05,1.6988067774838937e-05
76074363.708496094,76.074363708496,8.5977288189921204e-06,3.3117585703981072e-05,2.280667863459211e-05,1.8129990320225207e-05,3.3481540096287904e-05,2.1431444537657287e-05
76074508.666992188,76.074508666992,1.4289568531625237e-05,3.5089561240937665e-05,2.3333510697851109e-05,1.5847435543177898e-05,2.8098200491264464e-05,2.1822709182448628e-05
76074653.625488281,76.074653625488,1.3289145058945969e-05,3.7814263999166706e-05,3.0125894614795686e-05,1.3222702679299677e-05,3.0478291453491026e-05,2.826201491724076e-05
76074798.583984375,76.074798583984,1.0373065862244214e-05,3.0645766232807952e-05,3.4738503124498435e-05,2.1479508997746328e-05,4.3131567886401177e-05,2.54665253042276e-05
76074943.542480469,76.074943542480,8.4907255465557138e-06,3.0907474302910221e-05,3.0064090551950648e-05,2.6039497670351956e-05,4.8246383404251027e-05,1.7681709097884081e-05
76075088.500976562,76.075088500977,1.1094438429953213e-05,3.5483780332863659e-05,2.4430971256664076e-05,2.561110825372517e-05,3.5804171598423145e-05,2.0712363082062711e-05
76075233.459472656,76.075233459473,7.3532475205771951e-06,4.4344628729444193e-05,2.0693465953587366e-05,2.1067970961737241e-05,3.3543552890768074e-05,2.2073935113455504e-05
76075378.41796875,76.075378417969,1.0308615222888271e-05,3.6310712192648453e-05,2.2277128718520865e-05,2.311978782747192e-05,3.4029379282432944e-05,1.8062742269633031e-05
76075523.376464844,76.075523376465,1.0155897306769469e-05,3.2237189627036489e-05,1.8914020698510362e-05,2.2566239611414864e-05,3.4409543416780692e-05,2.2679072243049407e-05
76075668.334960938,76.075668334961,7.6969634940628711e-06,3.7779284145109594e-05,2.7007184413478494e-05,1.9278047803035084e-05,3.5039105773545299e-05,2.1987626313549334e-05
76075813.293457031,76.075813293457,1.0177801100833166e-05,4.3347014320438583e-05,2.6127840573760129e-05,2.4073215137496622e-05,3.6787302882292711e-05,2.2188862934129855e-05
76075958.251953125,76.075958251953,1.1317167929802551e-05,4.6156723775785138e-05,2.0901281656542079e-05,2.6190118176857319e-05,3.2278714169782318e-05,2.3225693740563251e-05
76076103.210449219,76.076103210449,1.1046691834022796e-05,4.1861452610978676e-05,1.9300908289038984e-05,2.4294840640104065e-05,3.4709692738561436e-05,1.8523040992733739e-05
76076248.168945312,76.076248168945,1.3512903971172616e-05,2.8574161933450025e-05,2.0467295800689579e-05,2.2156792940586356e-05,3.2378958300743996e-05,1.8387713387650489e-05
76076393.127441406,76.076393127441,1.04934236877543e-05,3.8095390679130608e-05,2.9434308962689969e-05,2.3666035934462237e-05,3.488636508034551e-05,1.6552531375476247e-05
76076538.0859375,76.076538085938,1.060933606574032e-05,3.3169372619018906e-05,3.3525380132719385e-05,2.4193177072523911e-05,2.2440858807889514e-05,1.8004007217408158e-05
76076683.044433594,76.076683044434,1.0987753340085437e-05,2.5323874852309887e-05,3.1792318532824551e-05,2.3777715698732534e-05,2.9254904138447258e-05,2.2302952288419111e-05
76076828.002929688,76.076828002930,1.2119197041816578e-05,3.3506022008587675e-05,3.6398478961265783e-05,2.2986301515942086e-05,3.0279763200411234e-05,2.3618998740409741e-05
76076972.961425781,76.076972961426,1.0507582062322123e-05,2.3298934031383297e-05,3.6470638991096772e-05,2.292632095399668e-05,3.0319316695647421e-05,2.1998339301293671e-05
76077117.919921875,76.077117919922,1.4510450136855121e-05,2.7635158823416413e-05,3.2265072001901203e-05,2.2787073140474431e-05,3.2241361082172109e-05,2.2734565999079995e-05
76077262.878417969,76.077262878418,1.3117598173420427e-05,2.8451273294886456e-05,3.1904286726181248e-05,1.8548617780543331e-05,3.6234873484977002e-05,2.1985526650605481e-05
76077407.836914062,76.077407836914,1.2442822281364812e-05,3.6164165219092193e-05,3.5518924832065518e-05,2.3157903853650665e-05,3.7516330052119476e-05,1.3234576043230632e-05
76077552.795410156,76.077552795410,1.5907521725186028e-05,2.4630209710325887e-05,3.3504299705046997e-05,2.3129212577281253e-05,4.4213882749993442e-05,2.5562843577479975e-05
76077697.75390625,76.077697753906,1.0290561993033863e-05,2.8728633253174856e-05,2.9506673105253086e-05,2.8434353491120387e-05,4.6444045432106832e-05,2.5886595205324022e-05
76077842.712402344,76.077842712402,7.0560948262602455e-06,3.7970322907526988e-05,2.8578202874475011e-05,3.5885262168237246e-05,5.7159449667840065e-05,2.7957533008865316e-05
