Frequency_Hz,Frequency_MHz,20260515_092941,20260515_133100,20260515_134951,20260515_140509,20260521_162959
76851631.164550781,76.851631164551,1.0318721089834957e-05,4.4435021259691453e-05,2.07231825513949e-05,2.1036209960384036e-05,2.5357516529309103e-05
76851776.123046875,76.851776123047,1.1975537602850007e-05,4.0387439402830349e-05,2.7886380423141685e-05,2.1146327007958323e-05,3.0043581352611162e-05
76851921.081542969,76.851921081543,1.3520895095719777e-05,3.9057157465880235e-05,3.5116140050568616e-05,1.5902104873908112e-05,3.7636803272303684e-05
76852066.040039062,76.852066040039,1.46753326969071e-05,3.997898371503003e-05,2.5185870338270292e-05,1.6228934835780378e-05,3.4079132769802473e-05
76852210.998535156,76.852210998535,1.6469486345824796e-05,3.7323761621797918e-05,2.2894715821800649e-05,1.8316904912538984e-05,3.0234819105070177e-05
76852355.95703125,76.852355957031,1.1028581875531218e-05,3.481467703929142e-05,2.2580429021387647e-05,1.973582815428787e-05,3.0379648241343022e-05
76852500.915527344,76.852500915527,1.3036198075894874e-05,3.0554364473500174e-05,2.3206925864563166e-05,1.7862952977916655e-05,4.0071221495548651e-05
76852645.874023438,76.852645874023,1.2162778923560151e-05,4.1609697223520049e-05,2.6046412059230478e-05,1.9748870192535686e-05,4.3754802507854062e-05
76852790.832519531,76.852790832520,1.1352586779862097e-05,3.6971447181998959e-05,2.7147535651041497e-05,2.8674719869959985e-05,3.7943036961454472e-05
76852935.791015625,76.852935791016,1.3169778744950249e-05,3.3303807086159714e-05,2.7312099097314443e-05,2.8122978405114281e-05,2.5548173712602269e-05
76853080.749511719,76.853080749512,1.0921836576892574e-05,2.7106177988956162e-05,2.6003953340724531e-05,1.9357680661384106e-05,2.6029810009703355e-05
76853225.708007812,76.853225708008,1.2559681394740886e-05,3.39124267257062e-05,2.4743566770576364e-05,1.7192433043463522e-05,3.8903710260645386e-05
76853370.666503906,76.853370666504,1.5595830318829696e-05,3.7501711208428642e-05,2.6626988819787826e-05,2.0925320532366146e-05,3.7615759327934092e-05
76853515.625,76.853515625000,1.4516056785730585e-05,3.4805424987313546e-05,1.9858591897494419e-05,2.5771062111066373e-05,3.8546382250039842e-05
76853660.583496094,76.853660583496,1.1986755319087559e-05,2.914930687149686e-05,2.1717045972296793e-05,2.574588842267901e-05,3.4562361943340918e-05
76853805.541992188,76.853805541992,1.7332726095665363e-05,3.1876246109073528e-05,2.6802874376904023e-05,2.1530955216255238e-05,3.1753681783301011e-05
76853950.500488281,76.853950500488,1.4521277236008858e-05,3.5396005741523242e-05,3.1719602182201306e-05,2.5226096572174952e-05,3.8437888354402916e-05
76854095.458984375,76.854095458984,1.1620077435533519e-05,3.4884322269556954e-05,2.7915454423820103e-05,1.9108266351480155e-05,3.2172973408859034e-05
76854240.417480469,76.854240417480,1.2538387070451613e-05,3.1160815839963071e-05,2.1483499661524596e-05,1.9170266643325629e-05,3.0736276320562479e-05
76854385.375976562,76.854385375977,1.2070882856699339e-05,3.1298780270980928e-05,1.9940178462247888e-05,2.0445131321240999e-05,2.8818351165942456e-05
76854530.334472656,76.854530334473,1.4167932346364977e-05,4.1585304132611228e-05,1.9983821637794929e-05,2.0303215839227346e-05,2.8335034792241871e-05
76854675.29296875,76.854675292969,1.2052153793977806e-05,3.3167277515889191e-05,2.1219552476374522e-05,1.8291437882485254e-05,2.5395017177854184e-05
76854820.251464844,76.854820251465,1.2574928774867484e-05,2.8074983384455476e-05,2.8768290372290692e-05,1.8320422510910089e-05,3.7176163619012779e-05
76854965.209960938,76.854965209961,1.2175051120919248e-05,3.1721565158009418e-05,3.6394363658920547e-05,1.9160004319008045e-05,3.9193207968294132e-05
76855110.168457031,76.855110168457,1.26552194440183e-05,2.8290964812136866e-05,2.3886464046618736e-05,2.3962619900482805e-05,3.8316194943109808e-05
76855255.126953125,76.855255126953,1.0804690981889523e-05,2.9928238713104895e-05,1.7378564581578552e-05,2.0526900476229148e-05,4.0635947030318308e-05
76855400.085449219,76.855400085449,1.0592966157029871e-05,4.5490670202205947e-05,3.3470219220258066e-05,2.3514152810582692e-05,4.1485209554917073e-05
76855545.043945312,76.855545043945,1.2237145576893888e-05,5.0947106327027822e-05,4.4198604485665522e-05,2.4988948685203022e-05,4.3783037602516503e-05
76855690.002441406,76.855690002441,1.0153374504300427e-05,5.4108685805455764e-05,3.1858755368976799e-05,2.0271676940538739e-05,3.9031409993546701e-05
76855834.9609375,76.855834960938,1.1262357842649917e-05,4.1780413920164084e-05,2.6948363645060482e-05,2.0741910270500679e-05,4.2764592826867402e-05
76855979.919433594,76.855979919434,9.3188234532458436e-06,2.631801286929109e-05,2.5731400107572035e-05,2.0235795711418466e-05,4.5524141123413919e-05
76856124.877929688,76.856124877930,1.2390774112125823e-05,3.0060681112310243e-05,2.2857727598388913e-05,1.7949231478111378e-05,3.401902614035657e-05
76856269.836425781,76.856269836426,1.5779347539025579e-05,3.0498564596026949e-05,2.1290258080152715e-05,1.6951697525634523e-05,3.3256365880543712e-05
76856414.794921875,76.856414794922,1.6903776161793407e-05,2.472769497948904e-05,2.6295117954432298e-05,1.9190681530678099e-05,3.1477546104614692e-05
76856559.753417969,76.856559753418,1.3868514436298637e-05,3.1810312588096495e-05,3.2951145752079931e-05,2.371870895308925e-05,2.6971061167196121e-05
76856704.711914062,76.856704711914,9.0078558859095784e-06,3.0871724745927602e-05,2.5993819607966992e-05,2.3515960299058853e-05,2.9574750628209599e-05
76856849.670410156,76.856849670410,7.4176011577425851e-06,4.1614363521793598e-05,2.4403824390235215e-05,1.984921264626114e-05,3.2852834373630629e-05
76856994.62890625,76.856994628906,9.0402605055580192e-06,3.6120535659216967e-05,3.0854579846187531e-05,2.2317888422406402e-05,2.9138999437967666e-05
76857139.587402344,76.857139587402,1.0716951429535678e-05,3.1823846026384681e-05,2.3688819838886406e-05,2.1529369501018785e-05,3.7243537604065407e-05
76857284.545898438,76.857284545898,1.0342395909483398e-05,3.7609601333345848e-05,2.7750605763820266e-05,2.1032406369231472e-05,4.0573466405263931e-05
76857429.504394531,76.857429504395,1.2197063981138818e-05,3.1414381404479059e-05,2.7807599770990604e-05,1.8087321697197857e-05,4.5960601449632212e-05
76857574.462890625,76.857574462891,1.4105870125902345e-05,3.254239541847585e-05,2.6526392261041065e-05,1.5826462242838099e-05,4.0295587107981568e-05
76857719.421386719,76.857719421387,1.1477916007146599e-05,3.7280140105909366e-05,2.6107849274792919e-05,2.2412099540578272e-05,3.3277370389613091e-05
76857864.379882812,76.857864379883,1.2965374377093037e-05,3.0874178789859412e-05,2.1602978955199034e-05,2.379878101274743e-05,3.9616047055548804e-05
76858009.338378906,76.858009338379,1.1419189166152201e-05,3.3570861259158499e-05,1.9306661214179354e-05,2.2547277055512737e-05,3.6412672609783492e-05
76858154.296875,76.858154296875,1.0395711732983657e-05,2.9739050444856735e-05,2.1078365648866563e-05,2.6363635139947914e-05,3.5283070453269182e-05
76858299.255371094,76.858299255371,1.1073204216739958e-05,2.0552347951056086e-05,2.0541417538891969e-05,2.4445107166523614e-05,3.7114850233130453e-05
76858444.213867188,76.858444213867,1.0575669674839599e-05,1.5326787573835624e-05,2.0287526401569751e-05,2.2421928364897382e-05,3.9006489834441176e-05
76858589.172363281,76.858589172363,1.2480618101539916e-05,2.4797267193463057e-05,1.8755966750004335e-05,2.2298392844710476e-05,3.8554711298890797e-05
76858734.130859375,76.858734130859,1.1854138585528404e-05,2.7483973863623046e-05,2.5126272600665903e-05,1.8569411396500465e-05,3.0201499071080202e-05
76858879.089355469,76.858879089355,9.0429462211443684e-06,3.1468865442534143e-05,2.7318183652329243e-05,2.080170095324779e-05,3.9374190864739357e-05
76859024.047851562,76.859024047852,1.1277323524554352e-05,2.950204155580335e-05,2.488616862429086e-05,2.1661298958357583e-05,3.2002355544208993e-05
76859169.006347656,76.859169006348,1.358576073721311e-05,3.1474313525837363e-05,2.3915093097601636e-05,2.6986004678904025e-05,2.1152570873137506e-05
76859313.96484375,76.859313964844,1.4971710616214074e-05,3.4024714083089065e-05,2.6803810123180305e-05,2.0247214364203513e-05,3.1210108763564128e-05
76859458.923339844,76.859458923340,1.0519280063346062e-05,3.7793899735851275e-05,2.5331339162126286e-05,2.1694672495181296e-05,4.1348857337377948e-05
76859603.881835938,76.859603881836,1.0670083378073339e-05,3.6753278531786989e-05,3.0348303393338699e-05,2.5135793739081236e-05,4.0791554305589137e-05
76859748.840332031,76.859748840332,1.2483917441045642e-05,3.2705287484675123e-05,3.1673391951910327e-05,1.9797446266336873e-05,3.3592808071560606e-05
76859893.798828125,76.859893798828,1.3625420481690534e-05,4.1825496634493147e-05,2.3226804780420809e-05,2.0853045715160466e-05,3.1048804033568537e-05
76860038.757324219,76.860038757324,9.6573624442234962e-06,4.169019231987601e-05,3.0536280100324025e-05,1.7875787583861444e-05,2.3931743938683177e-05
76860183.715820312,76.860183715820,8.9035107542952768e-06,3.1419690420805195e-05,3.158792843661289e-05,2.3276037364984308e-05,2.7637214813522347e-05
76860328.674316406,76.860328674316,1.0439620975837209e-05,2.8581065261631561e-05,3.2082948648112337e-05,2.5403845925284093e-05,3.6327464819187256e-05
76860473.6328125,76.860473632812,8.9010726814186788e-06,2.558091127034769e-05,2.7172095263473427e-05,2.2528626586863099e-05,3.794300928363997e-05
76860618.591308594,76.860618591309,1.1880208386388152e-05,3.1090698106163028e-05,2.6321544539186563e-05,2.4527455516159247e-05,2.8727432999799201e-05
76860763.549804688,76.860763549805,1.0223660971698612e-05,3.0807252019083057e-05,2.7237676667083057e-05,1.5329873683326364e-05,3.0541700198484207e-05
76860908.508300781,76.860908508301,8.6894870806856174e-06,2.9850987783756293e-05,3.024769014452929e-05,1.9151138872833158e-05,2.9014276437487854e-05
76861053.466796875,76.861053466797,8.3565607923209914e-06,3.1878085392215829e-05,2.3655658496768526e-05,1.8847508054209564e-05,3.4000954207369199e-05
76861198.425292969,76.861198425293,9.85829897427962e-06,2.9386592603127837e-05,2.4528674762446882e-05,1.9180487354270068e-05,3.506440683847153e-05
76861343.383789062,76.861343383789,1.1169924317235245e-05,2.9800244240431024e-05,2.6028133600777972e-05,2.4205635436382355e-05,3.5682259370756719e-05
76861488.342285156,76.861488342285,1.0064373862626842e-05,3.4245108204526151e-05,2.2612978850183579e-05,2.5775750278497167e-05,3.1372782037053066e-05
76861633.30078125,76.861633300781,1.1368565731671575e-05,3.1534996681402198e-05,1.8023908402865716e-05,2.2557140947575921e-05,2.7496182526476659e-05
76861778.259277344,76.861778259277,1.1954680161836339e-05,2.9573002286637272e-05,1.5870073872656082e-05,2.43941250225608e-05,3.3814297028484733e-05
76861923.217773438,76.861923217773,1.4097386834093099e-05,3.3738876314849293e-05,2.2227360885778075e-05,1.9940797117644964e-05,3.7654848982226882e-05
76862068.176269531,76.862068176270,1.0942465420144205e-05,2.1948320910792728e-05,2.8622567456466491e-05,1.8501027399517538e-05,3.7427235399186247e-05
76862213.134765625,76.862213134766,1.2364922704051354e-05,2.6788440549280191e-05,2.746696870685185e-05,2.4576750473871456e-05,4.3959316053671418e-05
76862358.093261719,76.862358093262,1.1618386407026792e-05,3.786292893539294e-05,2.8440248917592303e-05,2.5323150539497431e-05,2.7969260825450155e-05
76862503.051757812,76.862503051758,9.8116419815277218e-06,3.7283123836299358e-05,2.3420053481930235e-05,2.7297861991625932e-05,2.444827399413327e-05
76862648.010253906,76.862648010254,1.1388902985496743e-05,3.799227676689928e-05,2.0091584906157045e-05,2.3246033456716344e-05,3.377844307766897e-05
76862792.96875,76.862792968750,1.2114240795600557e-05,3.149122824055251e-05,2.7722349443542644e-05,2.2639677402287182e-05,3.9070317073466384e-05
76862937.927246094,76.862937927246,1.010021049572275e-05,2.7476580169891102e-05,2.5448745402258141e-05,2.5670340871073928e-05,3.6161021186825001e-05
76863082.885742188,76.863082885742,1.1477924133045115e-05,2.5896759885307795e-05,2.2508582351122744e-05,2.0392232990166701e-05,4.0167282513415118e-05
76863227.844238281,76.863227844238,9.1440007598430222e-06,2.9250222886678555e-05,2.4610284822088772e-05,2.2142176657720207e-05,3.556576222115272e-05
76863372.802734375,76.863372802734,7.3329376277955502e-06,3.0740722514262429e-05,2.3900519312716305e-05,3.1126152321261236e-05,4.2224029731906255e-05
76863517.761230469,76.863517761230,1.0967496900304381e-05,3.095477956394986e-05,2.5482660446791052e-05,2.4250097274633728e-05,4.1439666736586318e-05
76863662.719726562,76.863662719727,1.1161495083137676e-05,3.4818361202336396e-05,2.5586789606916783e-05,2.2333884113734742e-05,4.6942157634420178e-05
76863807.678222656,76.863807678223,9.7763368978961967e-06,3.315646064133699e-05,2.570410105911409e-05,1.965732462414665e-05,3.2205690306638837e-05
76863952.63671875,76.863952636719,1.0821107393777357e-05,3.4100962514164212e-05,2.3153094811445848e-05,2.467869922405051e-05,2.6457862001266893e-05
76864097.595214844,76.864097595215,9.3629199630207195e-06,3.617051902368376e-05,2.539376382629449e-05,2.2084371042952091e-05,2.8652499167334491e-05
76864242.553710938,76.864242553711,9.1873878793145119e-06,3.9161493851611548e-05,3.0543200543295893e-05,1.7536365699027317e-05,3.6092326566114848e-05
76864387.512207031,76.864387512207,9.7728532123857212e-06,4.1521196810061559e-05,2.3680413780279731e-05,1.7380646059390698e-05,3.0977284048806826e-05
76864532.470703125,76.864532470703,9.3782968903036766e-06,3.2261799685107313e-05,2.2234129520822213e-05,2.1431945890888946e-05,3.762428997234404e-05
76864677.429199219,76.864677429199,1.2318662229617597e-05,2.9000627894475827e-05,2.1848973980408137e-05,2.2910064553073196e-05,4.0202347463384595e-05
76864822.387695312,76.864822387695,1.188077209560291e-05,2.1283508763631372e-05,2.5416508337849328e-05,2.1978856261337288e-05,3.7398197973024303e-05
76864967.346191406,76.864967346191,1.0724349390456917e-05,2.7933484060426757e-05,2.6424494064892327e-05,2.0630710392361693e-05,3.6929018776680513e-05
76865112.3046875,76.865112304688,1.1135656354830317e-05,2.8426369348936694e-05,2.5604376051552552e-05,2.120524532792881e-05,2.8298573576042696e-05
76865257.263183594,76.865257263184,9.9939273029447216e-06,3.090040703975795e-05,2.587732638379723e-05,2.3399962552308876e-05,2.5330456706124999e-05
76865402.221679688,76.865402221680,8.7468991670463625e-06,3.1510654973773265e-05,2.5625518306007325e-05,1.8218772804331305e-05,2.3716451579022864e-05
76865547.180175781,76.865547180176,9.9184173675828016e-06,4.3531805487698751e-05,2.5479214590499515e-05,2.1214805851701301e-05,2.4722822723687264e-05
76865692.138671875,76.865692138672,1.0513609728648041e-05,4.4806309782634228e-05,2.682840018017712e-05,2.2035736563976402e-05,3.1257118867544269e-05
76865837.097167969,76.865837097168,9.4017799518511886e-06,4.0918002138660814e-05,2.975908354554448e-05,2.2461617220843954e-05,3.6365198468884849e-05
76865982.055664062,76.865982055664,1.1984220946160428e-05,3.9132128530361576e-05,2.6612664687711188e-05,2.0366822404761609e-05,3.5036527181946929e-05
76866127.014160156,76.866127014160,1.4035842523677131e-05,2.1056619076320528e-05,2.5833303313853524e-05,2.4061420041826403e-05,3.8802772243955732e-05
76866271.97265625,76.866271972656,1.241662259670694e-05,2.1915869895919569e-05,2.2896071491385802e-05,2.3609463508844845e-05,3.5538080981851038e-05
76866416.931152344,76.866416931152,1.2536662974345674e-05,2.6739787113214128e-05,2.2023982200456963e-05,2.36610079880082e-05,3.622227797956922e-05
76866561.889648438,76.866561889648,1.5468794359388592e-05,3.3048676523488285e-05,2.441270734649839e-05,1.9897152568526354e-05,4.6349226682457635e-05
76866706.848144531,76.866706848145,1.3617989568833679e-05,3.6000702058280313e-05,2.5614688651576501e-05,2.03366400970051e-05,4.7217582189393264e-05
76866851.806640625,76.866851806641,1.309819227887983e-05,3.603451237424772e-05,2.9758546181410519e-05,1.6005475444674479e-05,3.6299822995626454e-05
76866996.765136719,76.866996765137,1.3320341555794433e-05,2.5005184929693648e-05,2.3339571273106499e-05,2.7956625497389887e-05,3.5548292981308111e-05
76867141.723632812,76.867141723633,1.4151176642230713e-05,2.4860221413382992e-05,2.4189178687030008e-05,2.7150936899955809e-05,3.3807687709251433e-05
76867286.682128906,76.867286682129,1.1877985061406117e-05,3.3168051849704941e-05,3.038367225763333e-05,1.7192236072060023e-05,2.5522868850702363e-05
76867431.640625,76.867431640625,1.2494346438562222e-05,3.3998337926674479e-05,1.806951766135888e-05,1.5799871397375724e-05,3.1104438845232207e-05
76867576.599121094,76.867576599121,1.1868637021094803e-05,3.6478333486560312e-05,1.8769174756636495e-05,1.8528613021617249e-05,4.0429791969646752e-05
76867721.557617188,76.867721557617,1.0423353159286544e-05,3.3032822147511994e-05,2.0623733342391714e-05,1.5811939788377684e-05,3.9897955030428561e-05
76867866.516113281,76.867866516113,1.4980332273328061e-05,3.6026280092799659e-05,2.2946085059697313e-05,1.7357961162925726e-05,3.7111700053736217e-05
76868011.474609375,76.868011474609,1.2599615154695019e-05,3.4924286950410027e-05,2.4806698802423905e-05,2.2074006666009012e-05,3.7108439885800051e-05
76868156.433105469,76.868156433105,1.1514561251773977e-05,4.3049435567452244e-05,2.5321659159605415e-05,1.8115187768886477e-05,3.4267232020986072e-05
76868301.391601562,76.868301391602,1.3729961425898199e-05,4.5598635643825322e-05,2.259761256869013e-05,1.960919405425435e-05,4.272785790707152e-05
76868446.350097656,76.868446350098,1.3306992017474335e-05,3.3643125218215201e-05,2.0212865847710701e-05,1.8411728598096796e-05,3.3159397417548488e-05
76868591.30859375,76.868591308594,1.1433349139923428e-05,3.5737581442319341e-05,2.671074481893935e-05,1.7591029210606124e-05,3.2454971235873042e-05
76868736.267089844,76.868736267090,9.5275245692004066e-06,3.8976986640668879e-05,2.5364453500318071e-05,2.3577972525636484e-05,3.0636493820401904e-05
76868881.225585938,76.868881225586,1.0004235366071747e-05,4.4678195003324952e-05,2.5497073269864283e-05,2.055378231704265e-05,2.7031543733413599e-05
76869026.184082031,76.869026184082,1.1754374312719317e-05,4.3392043252164729e-05,2.1458691801173181e-05,1.739952927915173e-05,3.4486744998073447e-05
76869171.142578125,76.869171142578,1.2109093750104273e-05,3.6743517979353457e-05,2.0377658579880411e-05,2.7660631455835926e-05,3.7604620260112777e-05
76869316.101074219,76.869316101074,1.0731265892194517e-05,2.2064970371290974e-05,2.6709671118718495e-05,2.1376864345911952e-05,3.3523154109832897e-05
76869461.059570312,76.869461059570,9.8745268189614363e-06,2.5306029896052344e-05,2.9346350973303886e-05,2.0513295041041679e-05,3.1306600669020099e-05
76869606.018066406,76.869606018066,1.1828854738465618e-05,2.7278453915462751e-05,2.7375193881201602e-05,2.3326898967027036e-05,3.5744264982644431e-05
76869750.9765625,76.869750976562,8.9017452501032553e-06,3.2183851576416445e-05,2.3441258810884844e-05,2.2003781136913513e-05,4.2194741245300196e-05
76869895.935058594,76.869895935059,1.1472549036273915e-05,3.2643585306702315e-05,2.0523440321620467e-05,2.2803840052030628e-05,3.2691409948195124e-05
76870040.893554688,76.870040893555,1.0895577099479446e-05,2.9529908312972682e-05,2.0043090697719284e-05,2.3719361539290548e-05,2.3740298363812504e-05
76870185.852050781,76.870185852051,1.114223372102775e-05,2.8221416898526046e-05,2.5932676641633584e-05,2.3881732243019668e-05,3.765375646591765e-05
76870330.810546875,76.870330810547,1.0117532311791412e-05,4.3901508182765276e-05,2.2654546995976299e-05,2.2630433854867687e-05,3.8619774239397391e-05
76870475.769042969,76.870475769043,1.1014270808736198e-05,4.5635471653937436e-05,2.3922521052378028e-05,2.259354661336812e-05,3.2480722003364898e-05
76870620.727539062,76.870620727539,9.2713452504568431e-06,2.7685601539792797e-05,2.5963753713907955e-05,1.5850088368705652e-05,3.5180437744988002e-05
76870765.686035156,76.870765686035,9.8211026346990808e-06,2.7726845155291697e-05,2.3728917084648968e-05,1.9774771562858174e-05,4.2252273256171164e-05
76870910.64453125,76.870910644531,9.8140981790069228e-06,4.1340087833405473e-05,2.1995994258895855e-05,2.2643444792610902e-05,3.9207035657358494e-05
76871055.603027344,76.871055603027,1.003065426191462e-05,2.5837419651631818e-05,2.1958801278000286e-05,2.6613221106791768e-05,3.6828818294739891e-05
76871200.561523438,76.871200561523,1.2233689778901087e-05,2.6787012059478321e-05,2.2408708756256233e-05,2.0924063243565189e-05,3.4138517786995142e-05
76871345.520019531,76.871345520020,1.2399701471020408e-05,2.7552075552594925e-05,2.0783915564043312e-05,2.3794921404167485e-05,5.1058334023692255e-05
76871490.478515625,76.871490478516,1.4560840812153134e-05,3.0376250622122402e-05,2.2880417180809569e-05,3.2955703283792841e-05,3.944014838102901e-05
76871635.437011719,76.871635437012,1.2167991885857979e-05,3.1234088823352813e-05,2.4601868476117655e-05,3.4790774331642287e-05,2.510599178584953e-05
76871780.395507812,76.871780395508,1.5806593403891665e-05,2.8378770540091251e-05,2.9161847223568947e-05,2.2701086572665054e-05,3.9317983455756295e-05
76871925.354003906,76.871925354004,1.2664241214315274e-05,3.1238525962422712e-05,3.1362205819583852e-05,1.9887914670454674e-05,4.4945062737717735e-05
76872070.3125,76.872070312500,9.6237189775960524e-06,3.8431084095166613e-05,3.4443117049750686e-05,2.1598675313252881e-05,3.0541721739568132e-05
76872215.270996094,76.872215270996,9.9646291093542477e-06,4.7215684699687682e-05,2.5100305858304656e-05,1.3559693186704941e-05,4.2662703806520339e-05
76872360.229492188,76.872360229492,9.9401817630726087e-06,4.3119626767832972e-05,2.2671034417119084e-05,1.870317004855499e-05,4.1845874562933022e-05
76872505.187988281,76.872505187988,1.0132750488777766e-05,3.271092779131703e-05,2.9924777281244299e-05,2.5609380459004563e-05,3.2600023203008816e-05
76872650.146484375,76.872650146484,1.0060431850974013e-05,3.1731729150638629e-05,2.7903587713751001e-05,2.5003397015219149e-05,3.596536702007612e-05
76872795.104980469,76.872795104980,1.065886791211527e-05,2.5984698165291351e-05,2.6230550190913988e-05,2.696447151090963e-05,3.5591926324363683e-05
76872940.063476562,76.872940063477,1.2389221232052515e-05,2.5083897625307058e-05,2.9008884554196109e-05,2.466514332642707e-05,3.758864270335645e-05
76873085.021972656,76.873085021973,1.1024894391969005e-05,3.4343002170268183e-05,2.6049569392302826e-05,2.040206040699577e-05,3.3776496026095418e-05
76873229.98046875,76.873229980469,7.7506974458472423e-06,3.3910635745054452e-05,2.1144147573969832e-05,1.6566239660408232e-05,3.617822373522111e-05
76873374.938964844,76.873374938965,1.0889735684099528e-05,4.1476468886380014e-05,2.7141746509590241e-05,2.1277470832701355e-05,3.4832801765178311e-05
76873519.897460938,76.873519897461,9.7864635917763404e-06,3.6753135581609693e-05,3.1395343812643388e-05,2.116804894269246e-05,3.8773591318570182e-05
76873664.855957031,76.873664855957,9.5939115636237952e-06,3.3187628284693754e-05,2.4856212214958877e-05,1.6939660863752606e-05,4.3994901025105214e-05
76873809.814453125,76.873809814453,9.555365337012276e-06,2.9485119271214327e-05,2.3931651189696972e-05,1.335682671847845e-05,4.1083942544508276e-05
76873954.772949219,76.873954772949,1.0928935758029628e-05,2.8795405266080719e-05,2.1276324391421146e-05,1.5691257742670542e-05,4.4025645184896237e-05
76874099.731445312,76.874099731445,1.197333299650089e-05,2.6892628948143799e-05,2.2221433951196913e-05,2.2714262916846338e-05,3.7947156607805989e-05
76874244.689941406,76.874244689941,1.2528484779319907e-05,2.8827919744298419e-05,2.5252474825043713e-05,2.3082277861564141e-05,3.7547903432401194e-05
76874389.6484375,76.874389648438,7.8635413334373427e-06,2.9103449120455153e-05,2.6081145652846195e-05,2.6043747248426894e-05,3.0291135270683728e-05
76874534.606933594,76.874534606934,1.1655293648447525e-05,3.3641687390654866e-05,3.1847769830791462e-05,2.2156372184902387e-05,3.0317507158613396e-05
76874679.565429688,76.874679565430,1.4741143002825202e-05,4.0816374500192742e-05,2.639238062031905e-05,1.8237655657049441e-05,3.3133205530466496e-05
76874824.523925781,76.874824523926,1.3260773528119016e-05,4.1292400286183544e-05,2.8075901161352132e-05,2.2845238349279586e-05,2.9996950159187531e-05
76874969.482421875,76.874969482422,1.3652900616953543e-05,4.88461749395598e-05,2.7473689179209394e-05,1.9544582589927714e-05,2.5384024596350662e-05
76875114.440917969,76.875114440918,1.2660078284449938e-05,4.4309408657980819e-05,2.6006675683204247e-05,2.0188308443065143e-05,2.8253831365499858e-05
76875259.399414062,76.875259399414,1.0188460942569773e-05,2.9845060627265937e-05,2.9263043946248713e-05,2.7106501313697014e-05,4.0473815045271505e-05
76875404.357910156,76.875404357910,1.2581716615544881e-05,2.6579270298278447e-05,2.6299192854610171e-05,2.5160177166756434e-05,3.5169289355042979e-05
76875549.31640625,76.875549316406,1.2711984470927306e-05,3.6997598651221523e-05,2.6912948252374509e-05,2.1300582425565956e-05,3.2374250696953904e-05
76875694.274902344,76.875694274902,1.3645415105539346e-05,3.9061663592690018e-05,2.429710298304921e-05,2.9665662654767011e-05,3.293909686914191e-05
76875839.233398438,76.875839233398,1.2244691310974726e-05,3.2308379163580317e-05,2.3388299778378492e-05,2.5488954038803935e-05,2.773694159066624e-05
76875984.191894531,76.875984191895,1.3118752875273086e-05,3.7581141712901828e-05,2.455173602089105e-05,2.0673699025221028e-05,3.2199677631181671e-05
76876129.150390625,76.876129150391,1.1762837748117204e-05,4.2201245050719108e-05,3.2680824851799865e-05,2.150266606167211e-05,4.6824236216011382e-05
76876274.108886719,76.876274108887,9.9228735408990082e-06,3.6184102618466667e-05,3.4669778200961641e-05,2.2535114922596098e-05,3.5412353229455403e-05
76876419.067382812,76.876419067383,1.0741424295851743e-05,3.1160060076142635e-05,3.1104655849590042e-05,2.3075187289324029e-05,3.6348859781100019e-05
76876564.025878906,76.876564025879,1.4616549413506498e-05,2.8578000873535297e-05,3.4746922027150846e-05,2.3372578244326857e-05,3.8369424484133382e-05
76876708.984375,76.876708984375,1.3030865888666385e-05,2.7417344828602299e-05,3.5787865696722005e-05,3.159682276170592e-05,3.3487247226925888e-05
76876853.942871094,76.876853942871,1.011148935183538e-05,3.9906391980725243e-05,3.7116538046952263e-05,2.871184578506043e-05,3.0775252691439472e-05
76876998.901367188,76.876998901367,1.0295284431243097e-05,3.994819576729514e-05,2.8685779228224322e-05,2.5404752066839878e-05,3.1604811323604902e-05
76877143.859863281,76.877143859863,1.1682206655265889e-05,3.105392190865772e-05,2.192858957698489e-05,2.7826073123346782e-05,3.2765306816352166e-05
76877288.818359375,76.877288818359,1.1700725002609722e-05,2.6430338197073671e-05,2.2022066587833843e-05,2.0458546521157698e-05,5.0226206157071872e-05
76877433.776855469,76.877433776855,8.4311209874144783e-06,2.4332656951352906e-05,3.1380253848713305e-05,2.0236775891014991e-05,5.3340024868659758e-05
76877578.735351562,76.877578735352,1.2242313779124116e-05,3.4374555619884818e-05,2.7386325093092659e-05,2.4823087108425253e-05,3.7205677492464853e-05
76877723.693847656,76.877723693848,1.1742694627562871e-05,2.7690876728512205e-05,2.5875974611908222e-05,1.6881519362941607e-05,2.8958270081423503e-05
76877868.65234375,76.877868652344,1.2373270323791887e-05,3.1389101216230269e-05,2.5512958522552426e-05,1.7637534441161798e-05,3.3039096706932332e-05
76878013.610839844,76.878013610840,1.2938028957467696e-05,3.7214769483846839e-05,2.4655185897258731e-05,1.8425095368827165e-05,3.8878023674388285e-05
76878158.569335938,76.878158569336,1.0977745242573468e-05,3.8389983243732711e-05,2.7185296797112574e-05,1.4370888287551564e-05,4.1590314976785356e-05
76878303.527832031,76.878303527832,1.3352326337247125e-05,3.5685871938291935e-05,2.2839499042757892e-05,2.0436427667772166e-05,4.4539228259865356e-05
76878448.486328125,76.878448486328,1.7131740585593067e-05,3.7893439502436443e-05,2.9333830186371882e-05,2.2903483186028068e-05,3.8052751985968131e-05
76878593.444824219,76.878593444824,1.2139979544228404e-05,3.6937895876142546e-05,2.1383153329047628e-05,2.5971883512053458e-05,3.8670214337149043e-05
