Frequency_Hz,Frequency_MHz,OffsetFrom76MHz_Hz,OffsetFrom800kHzCenter_Hz,TwoTapFirAttenuation_dB,20260515_092941_PSD,20260515_133100_PSD,20260515_134951_PSD,20260515_140509_PSD,20260521_162959_PSD,20260515_092941_PSD_dB,20260515_133100_PSD_dB,20260515_134951_PSD_dB,20260515_140509_PSD_dB,20260521_162959_PSD_dB,20260515_092941_After2TapFir_dB,20260515_133100_After2TapFir_dB,20260515_134951_After2TapFir_dB,20260515_140509_After2TapFir_dB,20260521_162959_After2TapFir_dB
76866706.848144531,76.866706848145,866706.848145,66706.8481445,-28.9176880566,1.3617989568833679e-05,3.6000702058280313e-05,2.5614688651576501e-05,2.03366400970051e-05,4.7217582189393264e-05,-48.6588700282,-44.4368902987,-45.9151091864,-46.9172079713,-43.2589625505,-77.5765580848,-73.3545783553,-74.8327972429,-75.8348960278,-72.1766506071
76866851.806640625,76.866851806641,866851.806641,66851.8066406,-28.9162360669,1.309819227887983e-05,3.603451237424772e-05,2.9758546181410519e-05,1.6005475444674479e-05,3.6299822995626454e-05,-48.827886385,-44.4328135052,-45.2638828955,-47.9573142056,-44.4009549266,-77.7441224519,-73.349049572,-74.1801189624,-76.8735502724,-73.3171909934
76866996.765136719,76.866996765137,866996.765137,66996.7651367,-28.9147843201,1.3320341555794433e-05,2.5005184929693648e-05,2.3339571273106499e-05,2.7956625497389887e-05,3.5548292981308111e-05,-48.7548463899,-46.0196992921,-46.3190712582,-45.5351525125,-44.4918124913,-77.66963071,-74.9344836123,-75.2338555783,-74.4499368326,-73.4065968114
76867141.723632812,76.867141723633,867141.723633,67141.7236328,-28.9133328164,1.4151176642230713e-05,2.4860221413382992e-05,2.4189178687030008e-05,2.7150936899955809e-05,3.3807687709251433e-05,-48.4920744791,-46.0449500771,-46.1637887731,-45.6621517958,-44.7098453197,-77.4054072955,-74.9582828934,-75.0771215894,-74.5754846121,-73.623178136
76867286.682128906,76.867286682129,867286.682129,67286.6821289,-28.9118815554,1.1877985061406117e-05,3.3168051849704941e-05,3.038367225763333e-05,1.7192236072060023e-05,2.5522868850702363e-05,-49.2525722526,-44.7928003634,-45.1735973723,-47.6466763404,-45.9307051114,-78.164453808,-73.7046819188,-74.0854789277,-76.5585578958,-74.8425866668
76867431.640625,76.867431640625,867431.640625,67431.640625,-28.9104305372,1.2494346438562222e-05,3.3998337926674479e-05,1.806951766135888e-05,1.5799871397375724e-05,3.1104438845232207e-05,-49.0328645627,-44.6854231375,-47.4305344012,-48.0134644796,-45.0717762935,-77.9432950999,-73.5958536747,-76.3409649384,-76.9238950168,-73.9822068307
76867576.599121094,76.867576599121,867576.599121,67576.5991211,-28.9089797616,1.1868637021094803e-05,3.6478333486560312e-05,1.8769174756636495e-05,1.8528613021617249e-05,4.0429791969646752e-05,-49.25599152,-44.3796501064,-47.2655482203,-47.3215708902,-43.9329849331,-78.1649712816,-73.2886298681,-76.1745279819,-76.2305506519,-72.8419646948
76867721.557617188,76.867721557617,867721.557617,67721.5576172,-28.9075292287,1.0423353159286544e-05,3.3032822147511994e-05,2.0623733342391714e-05,1.5811939788377684e-05,3.9897955030428561e-05,-49.8199254742,-44.8105432093,-46.8563271523,-48.0101484811,-43.9904936351,-78.7274547029,-73.718072438,-75.763856381,-76.9176777098,-72.8980228638
76867866.516113281,76.867866516113,867866.516113,67866.5161133,-28.9060789383,1.4980332273328061e-05,3.6026280092799659e-05,2.2946085059697313e-05,1.7357961162925726e-05,3.7111700053736217e-05,-48.244785536,-44.433805788,-46.3929140085,-47.6050128767,-44.3048915055,-77.1508644743,-73.3398847263,-75.2989929467,-76.5110918149,-73.2109704438
76868011.474609375,76.868011474609,868011.474609,68011.4746094,-28.9046288902,1.2599615154695019e-05,3.4924286950410027e-05,2.4806698802423905e-05,2.2074006666009012e-05,3.7108439885800051e-05,-48.9964271986,-44.5687245212,-46.0543102643,-46.5611883063,-44.3052730389,-77.9010560889,-73.4733534114,-74.9589391545,-75.4658171966,-73.2099019291
76868156.433105469,76.868156433105,868156.433105,68156.4331055,-28.9031790846,1.1514561251773977e-05,4.3049435567452244e-05,2.5321659159605415e-05,1.8115187768886477e-05,3.4267232020986072e-05,-49.3875260564,-43.6603253832,-45.965078413,-47.4195716002,-44.6512097484,-78.290705141,-72.5635044678,-74.8682574976,-76.3227506848,-73.554388833
76868301.391601562,76.868301391602,868301.391602,68301.3916016,-28.9017295212,1.3729961425898199e-05,4.5598635643825322e-05,2.259761256869013e-05,1.960919405425435e-05,4.272785790707152e-05,-48.623306829,-43.4104815166,-46.4593744152,-47.0754025564,-43.692888793,-77.5250363502,-72.3122110378,-75.3611039364,-75.9771320776,-72.5946183142
76868446.350097656,76.868446350098,868446.350098,68446.3500977,-28.9002802,1.3306992017474335e-05,3.3643125218215201e-05,2.0212865847710701e-05,1.8411728598096796e-05,3.3159397417548488e-05,-48.7592010364,-44.7310366799,-46.943721064,-47.3490543554,-44.7939337018,-77.6594812364,-73.6313168798,-75.8440012639,-76.2493345554,-73.6942139018
76868591.30859375,76.868591308594,868591.308594,68591.3085938,-28.8988311209,1.1433349139923428e-05,3.5737581442319341e-05,2.671074481893935e-05,1.7591029210606124e-05,3.2454971235873042e-05,-49.4182653426,-44.4687484192,-45.7331400167,-47.5470875023,-44.8871877144,-78.3170964635,-73.3675795401,-74.6319711376,-76.4459186232,-73.7860188352
76868736.267089844,76.868736267090,868736.26709,68736.2670898,-28.8973822838,9.5275245692004066e-06,3.8976986640668879e-05,2.5364453500318071e-05,2.3577972525636484e-05,3.0636493820401904e-05,-50.2101992261,-44.0919173977,-45.9577449051,-46.274935427,-45.1376093883,-79.1075815099,-72.9892996814,-74.8551271888,-75.1723177108,-74.0349916721
76868881.225585938,76.868881225586,868881.225586,68881.2255859,-28.8959336886,1.0004235366071747e-05,4.4678195003324952e-05,2.5497073269864283e-05,2.055378231704265e-05,2.7031543733413599e-05,-49.9981609933,-43.4990438068,-45.9350966802,-46.8710824735,-45.6812915165,-78.8940946819,-72.3949774954,-74.8310303689,-75.7670161621,-74.5772252051
76869026.184082031,76.869026184082,869026.184082,69026.184082,-28.8944853353,1.1754374312719317e-05,4.3392043252164729e-05,2.1458691801173181e-05,1.739952927915173e-05,3.4486744998073447e-05,-49.2980048349,-43.6258989925,-46.6839675771,-47.5946250081,-44.6234779421,-78.1924901703,-72.5203843279,-75.5784529125,-76.4891103435,-73.5179632775
76869171.142578125,76.869171142578,869171.142578,69171.1425781,-28.8930372238,1.2109093750104273e-05,3.6743517979353457e-05,2.0377658579880411e-05,2.7660631455835926e-05,3.7604620260112777e-05,-49.1688835843,-44.3481926485,-46.9084571848,-45.5813790974,-44.2475879257,-78.0619208082,-73.2412298724,-75.8014944086,-74.4744163213,-73.1406251495
76869316.101074219,76.869316101074,869316.101074,69316.1010742,-28.891589354,1.0731265892194517e-05,2.2064970371290974e-05,2.6709671118718495e-05,2.1376864345911952e-05,3.3523154109832897e-05,-49.6934904434,-46.5629665138,-45.733314595,-46.7005599871,-44.7465512644,-78.5850797974,-75.4545558679,-74.624903949,-75.5921493412,-73.6381406184
76869461.059570312,76.869461059570,869461.05957,69461.0595703,-28.8901417259,9.8745268189614363e-06,2.5306029896052344e-05,2.9346350973303886e-05,2.0513295041041679e-05,3.1306600669020099e-05,-50.0548370632,-45.9677598323,-45.3244589274,-46.8796457351,-45.0436408635,-78.944978789,-74.8579015582,-74.2146006532,-75.7697874609,-73.9337825894
76869606.018066406,76.869606018066,869606.018066,69606.0180664,-28.8886943392,1.1828854738465618e-05,2.7278453915462751e-05,2.7375193881201602e-05,2.3326898967027036e-05,3.5744264982644431e-05,-49.2705730143,-45.641802482,-45.6264279631,-46.3214299164,-44.46793629,-78.1592673535,-74.5304968212,-74.5151223023,-75.2101242556,-73.3566306292
76869750.9765625,76.869750976562,869750.976562,69750.9765625,-28.887247194,8.9017452501032553e-06,3.2183851576416445e-05,2.3441258810884844e-05,2.2003781136913513e-05,4.2194741245300196e-05,-50.505248385,-44.9236198329,-46.3001907013,-46.5750268346,-43.7474167204,-79.3924955791,-73.8108670269,-75.1874378954,-75.4622740286,-72.6346639144
76869895.935058594,76.869895935059,869895.935059,69895.9350586,-28.8858002902,1.1472549036273915e-05,3.2643585306702315e-05,2.0523440321620467e-05,2.2803840052030628e-05,3.2691409948195124e-05,-49.4034007736,-44.8620214791,-46.8774983715,-46.4199201383,-44.8556634832,-78.2892010638,-73.7478217694,-75.7632986618,-75.3057204286,-73.7414637735
76870040.893554688,76.870040893555,870040.893555,70040.8935547,-28.8843536277,1.0895577099479446e-05,2.9529908312972682e-05,2.0043090697719284e-05,2.3719361539290548e-05,2.3740298363812504e-05,-49.6274976179,-45.2973790147,-46.9803530828,-46.2489700518,-46.2451382721,-78.5118512457,-74.1817326424,-75.8647067105,-75.1333236795,-75.1294918999
76870185.852050781,76.870185852051,870185.852051,70185.8520508,-28.8829072065,1.114223372102775e-05,2.8221416898526046e-05,2.5932676641633584e-05,2.3881732243019668e-05,3.765375646591765e-05,-49.5302773596,-45.4942118563,-45.8615265521,-46.2193417519,-44.2419169062,-78.4131845661,-74.3771190627,-74.7444337585,-75.1022489583,-73.1248241126
76870330.810546875,76.870330810547,870330.810547,70330.8105469,-28.8814610263,1.0117532311791412e-05,4.3901508182765276e-05,2.2654546995976299e-05,2.2630433854867687e-05,3.8619774239397391e-05,-49.9492539995,-43.5752055984,-46.4484461762,-46.4530711998,-44.1319026932,-78.8307150258,-72.4566666247,-75.3299072025,-75.3345322261,-73.0133637195
76870475.769042969,76.870475769043,870475.769043,70475.769043,-28.8800150872,1.1014270808736198e-05,4.5635471653937436e-05,2.3922521052378028e-05,2.259354661336812e-05,3.2480722003364898e-05,-49.5804424969,-43.4069745657,-46.2119305456,-46.4601559052,-44.8837432553,-78.4604575841,-72.2869896529,-75.0919456328,-75.3401709924,-73.7637583425
76870620.727539062,76.870620727539,870620.727539,70620.7275391,-28.8785693891,9.2713452504568431e-06,2.7685601539792797e-05,2.5963753713907955e-05,1.5850088368705652e-05,3.5180437744988002e-05,-50.3285724617,-45.577460359,-45.8563251914,-47.9996831213,-44.5369876098,-79.2071418508,-74.4560297481,-74.7348945805,-76.8782525104,-73.4155569989
76870765.686035156,76.870765686035,870765.686035,70765.6860352,-28.8771239319,9.8211026346990808e-06,2.7726845155291697e-05,2.3728917084648968e-05,1.9774771562858174e-05,4.2252273256171164e-05,-50.0783975037,-45.5709954296,-46.2472208121,-47.0388852475,-43.7414992018,-78.9555214356,-74.4481193615,-75.1243447439,-75.9160091794,-72.6186231337
76870910.64453125,76.870910644531,870910.644531,70910.6445312,-28.8756787155,9.8140981790069228e-06,4.1340087833405473e-05,2.1995994258895855e-05,2.2643444792610902e-05,3.9207035657358494e-05,-50.0814960171,-43.8362860498,-46.5765640234,-46.4505750237,-44.0663599234,-78.9571747325,-72.7119647653,-75.4522427389,-75.3262537392,-72.9420386389
76871055.603027344,76.871055603027,871055.603027,71055.6030273,-28.8742337398,1.003065426191462e-05,2.5837419651631818e-05,2.1958801278000286e-05,2.6613221106791768e-05,3.6828818294739891e-05,-49.9867073866,-45.8775086092,-46.5839137153,-45.7490255783,-44.3381221588,-78.8609411264,-74.751742349,-75.4581474552,-74.6232593182,-73.2123558986
76871200.561523438,76.871200561523,871200.561523,71200.5615234,-28.8727890048,1.2233689778901087e-05,2.6787012059478321e-05,2.2408708756256233e-05,2.0924063243565189e-05,3.4138517786995142e-05,-49.1244253651,-45.720757268,-46.4958316784,-46.7935397598,-44.6675533884,-77.9972143699,-74.5935462728,-75.3686206832,-75.6663287646,-73.5403423932
76871345.520019531,76.871345520020,871345.52002,71345.5200195,-28.8713445104,1.2399701471020408e-05,2.7552075552594925e-05,2.0783915564043312e-05,2.3794921404167485e-05,5.1058334023692255e-05,-49.0658877057,-45.5984567931,-46.8227263062,-46.2351572536,-42.9193335984,-77.9372322161,-74.4698013035,-75.6940708165,-75.106501764,-71.7906781088
76871490.478515625,76.871490478516,871490.478516,71490.4785156,-28.8699002564,1.4560840812153134e-05,3.0376250622122402e-05,2.2880417180809569e-05,3.2955703283792841e-05,3.944014838102901e-05,-48.3681354607,-45.1746583267,-46.4053606127,-44.8206941596,-44.0406145983,-77.2380357172,-74.0445585831,-75.2752608692,-73.6905944161,-72.9105148548
76871635.437011719,76.871635437012,871635.437012,71635.4370117,-28.8684562429,1.2167991885857979e-05,3.1234088823352813e-05,2.4601868476117655e-05,3.4790774331642287e-05,2.510599178584953e-05,-49.1478108856,-45.0537115899,-46.0903190761,-44.5853590514,-46.002226176,-78.0162671285,-73.9221678328,-74.958775319,-73.4538152943,-74.870682419
76871780.395507812,76.871780395508,871780.395508,71780.3955078,-28.8670124697,1.5806593403891665e-05,2.8378770540091251e-05,2.9161847223568947e-05,2.2701086572665054e-05,3.9317983455756295e-05,-48.0116171801,-45.4700642351,-45.351849696,-46.4395335509,-44.054087644,-76.8786296498,-74.3370767048,-74.2188621657,-75.3065460206,-72.9211001138
76871925.354003906,76.871925354004,871925.354004,71925.3540039,-28.8655689368,1.2664241214315274e-05,3.1238525962422712e-05,3.1362205819583852e-05,1.9887914670454674e-05,4.4945062737717735e-05,-48.9742082611,-45.0530946716,-45.0359339938,-47.0141075205,-43.4731800901,-77.8397771979,-73.9186636084,-73.9015029306,-75.8796764573,-72.338749027
76872070.3125,76.872070312500,872070.3125,72070.3125,-28.8641256441,9.6237189775960524e-06,3.8431084095166613e-05,3.4443117049750686e-05,2.1598675313252881e-05,3.0541721739568132e-05,-50.1665706732,-44.1531736443,-44.6289755245,-46.6557288412,-45.1510648395,-79.0306963173,-73.0172992884,-73.4931011686,-75.5198544852,-74.0151904836
76872215.270996094,76.872215270996,872215.270996,72215.2709961,-28.8626825914,9.9646291093542477e-06,4.7215684699687682e-05,2.5100305858304656e-05,1.3559693186704941e-05,4.2662703806520339e-05,-50.0153886141,-43.25913708,-46.0032098642,-48.6775013708,-43.6995162401,-78.8780712056,-72.1218196714,-74.8658924556,-77.5401839622,-72.5621988316
76872360.229492188,76.872360229492,872360.229492,72360.2294922,-28.8612397788,9.9401817630726087e-06,4.3119626767832972e-05,2.2671034417119084e-05,1.870317004855499e-05,4.1845874562933022e-05,-50.0260567416,-43.6532500694,-46.4452866376,-47.2808477753,-43.7834735112,-78.8872965203,-72.5144898482,-75.3065264163,-76.1420875541,-72.64471329
76872505.187988281,76.872505187988,872505.187988,72505.1879883,-28.8597972061,1.0132750488777766e-05,3.271092779131703e-05,2.9924777281244299e-05,2.5609380459004563e-05,3.2600023203008816e-05,-49.9427265139,-44.8530713766,-45.239690732,-45.9160092784,-44.8678209082,-78.80252372,-73.7128685827,-74.0994879381,-74.7758064845,-73.7276181143
76872650.146484375,76.872650146484,872650.146484,72650.1464844,-28.8583548733,1.0060431850974013e-05,3.1731729150638629e-05,2.7903587713751001e-05,2.5003397015219149e-05,3.596536702007612e-05,-49.9738337649,-44.9850626133,-45.5433995357,-46.0200098314,-44.4411550344,-78.8321886382,-73.8434174866,-74.4017544089,-74.8783647046,-73.2995099077
76872795.104980469,76.872795104980,872795.10498,72795.1049805,-28.8569127802,1.065886791211527e-05,2.5984698165291351e-05,2.6230550190913988e-05,2.696447151090963e-05,3.5591926324363683e-05,-49.7228891967,-45.8528232352,-45.811925999,-45.6920808723,-44.4864850625,-78.5798019768,-74.7097360154,-74.6688387792,-74.5489936525,-73.3433978427
76872940.063476562,76.872940063477,872940.063477,72940.0634766,-28.8554709268,1.2389221232052515e-05,2.5083897625307058e-05,2.9008884554196109e-05,2.466514332642707e-05,3.758864270335645e-05,-49.0695599187,-46.0060498038,-45.3746897031,-46.0791635656,-44.2494335604,-77.9250308455,-74.8615207306,-74.2301606299,-74.9346344924,-73.1049044872
76873085.021972656,76.873085021973,873085.021973,73085.0219727,-28.8540293131,1.1024894391969005e-05,3.4343002170268183e-05,2.6049569392302826e-05,2.040206040699577e-05,3.3776496026095418e-05,-49.5762556197,-44.6416174269,-45.8419945133,-46.903259709,-44.7138540614,-78.4302849328,-73.49564674,-74.6960238264,-75.7572890221,-73.5678833745
76873229.98046875,76.873229980469,873229.980469,73229.9804688,-28.8525879389,7.7506974458472423e-06,3.3910635745054452e-05,2.1144147573969832e-05,1.6566239660408232e-05,3.617822373522111e-05,-51.1065921578,-44.6966406814,-46.7480981874,-47.8077606008,-44.4155275978,-79.9591800967,-73.5492286203,-75.6006861263,-76.6603485397,-73.2681155367
76873374.938964844,76.873374938965,873374.938965,73374.9389648,-28.8511468041,1.0889735684099528e-05,4.1476468886380014e-05,2.7141746509590241e-05,2.1277470832701355e-05,3.4832801765178311e-05,-49.6298266132,-43.8219822452,-45.6636220992,-46.7207999615,-44.580115918,-78.4809734174,-72.6731290494,-74.5147689033,-75.5719467656,-73.4312627221
76873519.897460938,76.873519897461,873519.897461,73519.8974609,-28.8497059088,9.7864635917763404e-06,3.6753135581609693e-05,3.1395343812643388e-05,2.116804894269246e-05,3.8773591318570182e-05,-50.0937421525,-44.3470560331,-45.0313475659,-46.7431916902,-44.1146397156,-78.9434480613,-73.1967619419,-73.8810534747,-75.592897599,-72.9643456244
76873664.855957031,76.873664855957,873664.855957,73664.855957,-28.8482652527,9.5939115636237952e-06,3.3187628284693754e-05,2.4856212214958877e-05,1.6939660863752606e-05,4.3994901025105214e-05,-50.1800428916,-44.7902378283,-46.0456505186,-47.710952886,-43.5659765499,-79.0283081444,-73.638503081,-74.8939157713,-76.5592181387,-72.4142418026
76873809.814453125,76.873809814453,873809.814453,73809.8144531,-28.8468248359,9.555365337012276e-06,2.9485119271214327e-05,2.3931651189696972e-05,1.335682671847845e-05,4.1083942544508276e-05,-50.197527036,-45.303971111,-46.2102733574,-48.742967082,-43.8632788681,-79.0443518719,-74.1507959469,-75.0570981933,-77.5897919179,-72.710103704
76873954.772949219,76.873954772949,873954.772949,73954.7729492,-28.8453846582,1.0928935758029628e-05,2.8795405266080719e-05,2.1276324391421146e-05,1.5691257742670542e-05,4.4025645184896237e-05,-49.6142212688,-45.4067680484,-46.7210339679,-48.0434224387,-43.5629427084,-78.459605927,-74.2521527066,-75.5664186261,-76.8888070969,-72.4083273665
76874099.731445312,76.874099731445,874099.731445,74099.7314453,-28.8439447195,1.197333299650089e-05,2.6892628948143799e-05,2.2221433951196913e-05,2.2714262916846338e-05,3.7947156607805989e-05,-49.2178493894,-45.7036674029,-46.5322791943,-46.4370135158,-44.2082076037,-78.061794109,-74.5476121224,-75.3762239138,-75.2809582353,-73.0521523232
76874244.689941406,76.874244689941,874244.689941,74244.6899414,-28.8425050199,1.2528484779319907e-05,2.8827919744298419e-05,2.5252474825043713e-05,2.3082277861564141e-05,3.7547903432401194e-05,-49.021014503,-45.4018669567,-45.9769605318,-46.367213353,-44.2541430775,-77.8635195229,-74.2443719766,-74.8194655517,-75.2097183729,-73.0966480974
76874389.6484375,76.874389648438,874389.648438,74389.6484375,-28.8410655592,7.8635413334373427e-06,2.9103449120455153e-05,2.6081145652846195e-05,2.6043747248426894e-05,3.0291135270683728e-05,-51.0438182607,-45.3605553867,-45.8367333549,-45.8429652808,-45.1868444959,-79.8848838199,-74.2016209459,-74.6777989141,-74.68403084,-74.0279100551
76874534.606933594,76.874534606934,874534.606934,74534.6069336,-28.8396263372,1.1655293648447525e-05,3.3641687390654866e-05,3.1847769830791462e-05,2.2156372184902387e-05,3.0317507158613396e-05,-49.334767802,-44.731222291,-44.9692097413,-46.5450134814,-45.1830651121,-78.1743941393,-73.5708486283,-73.8088360786,-75.3846398187,-74.0226914494
76874679.565429688,76.874679565430,874679.56543,74679.5654297,-28.8381873541,1.4741143002825202e-05,4.0816374500192742e-05,2.639238062031905e-05,1.8237655657049441e-05,3.3133205530466496e-05,-48.3146884073,-43.8916557396,-45.785214342,-47.3903098841,-44.797365455,-77.1528757613,-72.7298430936,-74.623401696,-76.2284972382,-73.6355528091
76874824.523925781,76.874824523926,874824.523926,74824.5239258,-28.8367486096,1.3260773528119016e-05,4.1292400286183544e-05,2.8075901161352132e-05,2.2845238349279586e-05,2.9996950159187531e-05,-48.774311419,-43.8412987128,-45.5166629515,-46.412043065,-45.2292289849,-77.6110600286,-72.6780473224,-74.3534115611,-75.2487916745,-74.0659775945
76874969.482421875,76.874969482422,874969.482422,74969.4824219,-28.8353101036,1.3652900616953543e-05,4.88461749395598e-05,2.7473689179209394e-05,1.9544582589927714e-05,2.5384024596350662e-05,-48.6477507111,-43.1116943947,-45.6108301941,-47.0897360028,-45.9543952009,-77.4830608147,-71.9470044984,-74.4461402977,-75.9250461064,-74.7897053045
76875114.440917969,76.875114440918,875114.440918,75114.440918,-28.8338718362,1.2660078284449938e-05,4.4309408657980819e-05,2.6006675683204247e-05,2.0188308443065143e-05,2.8253831365499858e-05,-48.9756360882,-43.5350404591,-45.8491515817,-46.9490006861,-45.4892265128,-77.8095079244,-72.3689122954,-74.683023418,-75.7828725223,-74.323098349
76875259.399414062,76.875259399414,875259.399414,75259.3994141,-28.8324338073,1.0188460942569773e-05,2.9845060627265937e-05,2.9263043946248713e-05,2.7106501313697014e-05,4.0473815045271505e-05,-49.9189141507,-45.2512753455,-45.3368050048,-45.6692653399,-43.9282585726,-78.751347958,-74.0837091527,-74.1692388121,-74.5016991472,-72.7606923798
76875404.357910156,76.875404357910,875404.35791,75404.3579102,-28.8309960166,1.2581716615544881e-05,2.6579270298278447e-05,2.6299192854610171e-05,2.5160177166756434e-05,3.5169289355042979e-05,-49.0026010088,-45.7545694626,-45.8005758019,-45.9928630511,-44.5383640713,-77.8335970254,-74.5855654792,-74.6315718185,-74.8238590677,-73.3693600879
76875549.31640625,76.875549316406,875549.316406,75549.3164062,-28.8295584643,1.2711984470927306e-05,3.6997598651221523e-05,2.6912948252374509e-05,2.1300582425565956e-05,3.2374250696953904e-05,-48.9578664634,-44.3182646313,-45.7003872366,-46.7160852141,-44.8980027455,-77.7874249277,-73.1478230956,-74.5299457008,-75.5456436784,-73.7275612098
76875694.274902344,76.875694274902,875694.274902,75694.2749023,-28.8281211501,1.3645415105539346e-05,3.9061663592690018e-05,2.429710298304921e-05,2.9665662654767011e-05,3.293909686914191e-05,-48.6501324817,-44.0824926454,-46.1444550556,-45.2774594619,-44.8228831258,-77.4782536318,-72.9106137955,-74.9725762057,-74.105580612,-73.6510042759
76875839.233398438,76.875839233398,875839.233398,75839.2333984,-28.8266840741,1.2244691310974726e-05,3.2308379163580317e-05,2.3388299778378492e-05,2.5488954038803935e-05,2.773694159066624e-05,-49.1205215898,-44.9068482898,-46.3100134825,-45.9364798581,-45.5694142803,-77.9472056638,-73.7335323639,-75.1366975566,-74.7631639322,-74.3960983544
76875984.191894531,76.875984191895,875984.191895,75984.1918945,-28.8252472361,1.3118752875273086e-05,3.7581141712901828e-05,2.455173602089105e-05,2.0673699025221028e-05,3.2199677631181671e-05,-48.8210744889,-44.2503003019,-46.0991779406,-46.8458181062,-44.9214847625,-77.6463217249,-73.075547538,-74.9244251767,-75.6710653423,-73.7467319985
76876129.150390625,76.876129150391,876129.150391,76129.1503906,-28.823810636,1.1762837748117204e-05,4.2201245050719108e-05,3.2680824851799865e-05,2.150266606167211e-05,4.6824236216011382e-05,-49.2948789342,-43.7467473599,-44.8570699057,-46.6750768966,-43.2952929799,-78.1186895702,-72.5705579959,-73.6808805417,-75.4988875326,-72.1191036159
76876274.108886719,76.876274108887,876274.108887,76274.1088867,-28.8223742738,9.9228735408990082e-06,3.6184102618466667e-05,3.4669778200961641e-05,2.2535114922596098e-05,3.5412353229455403e-05,-50.0336254335,-44.414821936,-44.6004893672,-46.4714022281,-44.5084521245,-78.8559997073,-73.2371962098,-73.4228636411,-75.2937765019,-73.3308263983
76876419.067382812,76.876419067383,876419.067383,76419.0673828,-28.8209381495,1.0741424295851743e-05,3.1160060076142635e-05,3.1104655849590042e-05,2.3075187289324029e-05,3.6348859781100019e-05,-49.6893812806,-45.0640171369,-45.0717459945,-46.3685476534,-44.3950920787,-78.51031943,-73.8849552863,-73.8926841439,-75.1894858029,-73.2160302282
76876564.025878906,76.876564025879,876564.025879,76564.0258789,-28.8195022628,1.4616549413506498e-05,2.8578000873535297e-05,3.4746922027150846e-05,2.3372578244326857e-05,3.8369424484133382e-05,-48.3515514089,-45.4396815483,-44.5908366031,-46.3129337766,-44.1601471488,-77.1710536717,-74.2591838111,-73.4103388659,-75.1324360394,-72.9796494116
76876708.984375,76.876708984375,876708.984375,76708.984375,-28.8180666138,1.3030865888666385e-05,2.7417344828602299e-05,3.5787865696722005e-05,3.159682276170592e-05,3.3487247226925888e-05,-48.8502672487,-45.6197460579,-44.4626420113,-45.0035658594,-44.7512055157,-77.6683338625,-74.4378126717,-73.2807086251,-73.8216324732,-73.5692721295
76876853.942871094,76.876853942871,876853.942871,76853.9428711,-28.8166312023,1.011148935183538e-05,3.9906391980725243e-05,3.7116538046952263e-05,2.871184578506043e-05,3.0775252691439472e-05,-49.9518487115,-43.989575359,-44.3043253831,-45.4193888732,-45.1179837245,-78.7684799138,-72.8062065614,-73.1209565854,-74.2360200755,-73.9346149268
76876998.901367188,76.876998901367,876998.901367,76998.9013672,-28.8151960284,1.0295284431243097e-05,3.994819576729514e-05,2.8685779228224322e-05,2.5404752066839878e-05,3.1604811323604902e-05,-49.8736165048,-43.9850283052,-45.4233334833,-45.9508503915,-45.0024679801,-78.6888125332,-72.8002243336,-74.2385295117,-74.7660464199,-73.8176640085
76877143.859863281,76.877143859863,877143.859863,77143.8598633,-28.8137610918,1.1682206655265889e-05,3.105392190865772e-05,2.192858957698489e-05,2.7826073123346782e-05,3.2765306816352166e-05,-49.3247511547,-45.0788354345,-46.5898930077,-45.5554807793,-44.8458576093,-78.1385122465,-73.8925965263,-75.4036540996,-74.3692418712,-73.6596187011
76877288.818359375,76.877288818359,877288.818359,77288.8183594,-28.8123263926,1.1700725002609722e-05,2.6430338197073671e-05,2.2022066587833843e-05,2.0458546521157698e-05,5.0226206157071872e-05,-49.3178722758,-45.7789727969,-46.5714192853,-46.8912522401,-42.9906962509,-78.1301986684,-74.5912991895,-75.3837456779,-75.7035786327,-71.8030226435
76877433.776855469,76.877433776855,877433.776855,77433.7768555,-28.8108919306,8.4311209874144783e-06,2.4332656951352906e-05,3.1380253848713305e-05,2.0236775891014991e-05,5.3340024868659758e-05,-50.7411467849,-46.1381046664,-45.0334354754,-46.9385867781,-42.7294678617,-79.5520387155,-74.9489965971,-73.844327406,-75.7494787088,-71.5403597923
76877578.735351562,76.877578735352,877578.735352,77578.7353516,-28.8094577058,1.2242313779124116e-05,3.4374555619884818e-05,2.7386325093092659e-05,2.4823087108425253e-05,3.7205677492464853e-05,-49.1213649342,-44.6376290751,-45.624662408,-46.051442087,-44.2939078282,-77.93082264,-73.4470867809,-74.4341201138,-74.8608997929,-73.103365534
76877723.693847656,76.877723693848,877723.693848,77723.6938477,-28.8080237181,1.1742694627562871e-05,2.7690876728512205e-05,2.5875974611908222e-05,1.6881519362941607e-05,2.8958270081423503e-05,-49.3023223294,-45.5766329372,-45.8710328364,-47.7258846877,-45.3822738573,-78.1103460475,-74.3846566553,-74.6790565545,-76.5339084059,-74.1902975754
76877868.65234375,76.877868652344,877868.652344,77868.6523438,-28.8065899674,1.2373270323791887e-05,3.1389101216230269e-05,2.5512958522552426e-05,1.7637534441161798e-05,3.3039096706932332e-05,-49.0751549876,-45.0322111955,-45.93239177,-47.5356212518,-44.8097183486,-77.8817449551,-73.8388011629,-74.7389817375,-76.3422112192,-73.616308316
